,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
51,505,487.0,67315,8.753874199988786,"[0.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0]",True,132,0.5,1000
52,752,487.0,69709,9.085776299994905,"[0.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0]",True,132,0.5,1000
53,1000,487.0,69709,9.085776299994905,"[0.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0]",True,132,0.5,1000
54,0,26.0,132,0.002969500026665628,"[0, 3, 1, 0, 2, 3, 2, 3, 0, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2, 0, 0, 0, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 2, 1, 2, 0, 3, 3, 1, 0, 0, 2, 2, 3, 3, 1, 3, 2, 0, 0]",True,132,0.75,1000
55,10,110.0,1469,0.18444550002459437,"[0.0, 0.0, 1.0, 3.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 2.0, 2.0, 2.0, 1.0, 0.0, 3.0, 1.0, 0.0, 1.0, 3.0, 1.0, 2.0, 3.0, 2.0, 0.0, 2.0, 3.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 3.0, 1.0, 1.0, 0.0, 3.0, 0.0, 2.0, 3.0, 3.0]",True,132,0.75,1000
56,257,344.0,34330,4.490168399992399,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 3.0, 2.0, 1.0, 2.0, 2.0, 0.0, 3.0, 0.0, 1.0, 3.0, 3.0, 1.0, 3.0, 3.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 0.0, 3.0, 3.0, 3.0, 2.0, 3.0, 3.0]",True,132,0.75,1000
57,505,344.0,67314,8.822261699999217,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 3.0, 2.0, 1.0, 2.0, 2.0, 0.0, 3.0, 0.0, 1.0, 3.0, 3.0, 1.0, 3.0, 3.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 0.0, 3.0, 3.0, 3.0, 2.0, 3.0, 3.0]",True,132,0.75,1000
58,752,344.0,76491,10.047660100040957,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 3.0, 2.0, 1.0, 2.0, 2.0, 0.0, 3.0, 0.0, 1.0, 3.0, 3.0, 1.0, 3.0, 3.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 0.0, 3.0, 3.0, 3.0, 2.0, 3.0, 3.0]",True,132,0.75,1000
59,1000,344.0,76491,10.047660100040957,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 3.0, 2.0, 1.0, 2.0, 2.0, 0.0, 3.0, 0.0, 1.0, 3.0, 3.0, 1.0, 3.0, 3.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 0.0, 3.0, 3.0, 3.0, 2.0, 3.0, 3.0]",True,132,0.75,1000
60,0,26.0,255,0.005623800039757043,"[0, 3, 1, 0, 2, 3, 2, 3, 0, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2, 0, 0, 0, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 2, 1, 2, 0, 3, 3, 1, 0, 0, 2, 2, 3, 3, 1, 3, 2, 0, 0]",True,255,0.05,1000
61,10,193.0,2819,0.21930500003509223,"[3.0, 2.0, 3.0, 1.0, 0.0, 2.0, 2.0, 2.0, 3.0, 0.0, 1.0, 3.0, 2.0, 0.0, 0.0, 1.0, 2.0, 3.0, 3.0, 1.0, 3.0, 1.0, 1.0, 0.0, 3.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.05,1000
62,257,193.0,66051,6.9201628000009805,"[3.0, 2.0, 3.0, 1.0, 0.0, 2.0, 2.0, 2.0, 3.0, 0.0, 1.0, 3.0, 2.0, 0.0, 0.0, 1.0, 2.0, 3.0, 3.0, 1.0, 3.0, 1.0, 1.0, 0.0, 3.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.05,1000
63,505,193.0,129283,13.644669300003443,"[3.0, 2.0, 3.0, 1.0, 0.0, 2.0, 2.0, 2.0, 3.0, 0.0, 1.0, 3.0, 2.0, 0.0, 0.0, 1.0, 2.0, 3.0, 3.0, 1.0, 3.0, 1.0, 1.0, 0.0, 3.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.05,1000
64,752,193.0,129283,13.644669300003443,"[3.0, 2.0, 3.0, 1.0, 0.0, 2.0, 2.0, 2.0, 3.0, 0.0, 1.0, 3.0, 2.0, 0.0, 0.0, 1.0, 2.0, 3.0, 3.0, 1.0, 3.0, 1.0, 1.0, 0.0, 3.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.05,1000
65,1000,193.0,129283,13.644669300003443,"[3.0, 2.0, 3.0, 1.0, 0.0, 2.0, 2.0, 2.0, 3.0, 0.0, 1.0, 3.0, 2.0, 0.0, 0.0, 1.0, 2.0, 3.0, 3.0, 1.0, 3.0, 1.0, 1.0, 0.0, 3.0, 0.0, 0.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.05,1000
66,0,26.0,255,0.005815600045025349,"[0, 3, 1, 0, 2, 3, 2, 3, 0, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2, 0, 0, 0, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 2, 1, 2, 0, 3, 3, 1, 0, 0, 2, 2, 3, 3, 1, 3, 2, 0, 0]",True,255,0.1,1000
67,10,309.0,2821,0.17627090000314638,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 1.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0, 2.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.1,1000
68,257,309.0,66053,6.880433000042103,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 1.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0, 2.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.1,1000
69,505,309.0,129541,13.617643600038718,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 1.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0, 2.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.1,1000
70,752,309.0,130309,13.72257120005088,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 1.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0, 2.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.1,1000
71,1000,309.0,130309,13.72257120005088,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 1.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0, 2.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.1,1000
72,0,26.0,255,0.005631099978927523,"[0, 3, 1, 0, 2, 3, 2, 3, 0, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2, 0, 0, 0, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 2, 1, 2, 0, 3, 3, 1, 0, 0, 2, 2, 3, 3, 1, 3, 2, 0, 0]",True,255,0.2,1000
73,10,355.0,2821,0.19098989997291937,"[0.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 3.0, 2.0]",True,255,0.2,1000
74,257,383.0,66055,6.82210849999683,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.2,1000
75,505,383.0,129543,13.582493899972178,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.2,1000
76,752,383.0,131335,13.799252500000875,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.2,1000
77,1000,383.0,131335,13.799252500000875,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.2,1000
78,0,26.0,255,0.005612500011920929,"[0, 3, 1, 0, 2, 3, 2, 3, 0, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2, 0, 0, 0, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 2, 1, 2, 0, 3, 3, 1, 0, 0, 2, 2, 3, 3, 1, 3, 2, 0, 0]",True,255,0.5,1000
79,10,212.0,2821,0.23681670002406463,"[1.0, 0.0, 2.0, 3.0, 0.0, 2.0, 2.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 2.0, 1.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0, 3.0]",True,255,0.5,1000
80,257,598.0,66064,6.815125100023579,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.5,1000
81,505,598.0,129552,13.54448839998804,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.5,1000
82,752,598.0,136464,14.301977500028443,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.5,1000
83,1000,598.0,136464,14.301977500028443,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.5,1000
84,0,26.0,255,0.0055958000011742115,"[0, 3, 1, 0, 2, 3, 2, 3, 0, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2, 0, 0, 0, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 2, 1, 2, 0, 3, 3, 1, 0, 0, 2, 2, 3, 3, 1, 3, 2, 0, 0]",True,255,0.75,1000
85,10,120.0,2821,0.27547189994947985,"[0.0, 1.0, 3.0, 3.0, 0.0, 2.0, 0.0, 3.0, 2.0, 2.0, 0.0, 0.0, 3.0, 1.0, 0.0, 0.0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 2.0, 1.0, 0.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 3.0, 3.0, 1.0, 0.0, 3.0, 3.0, 1.0]",True,255,0.75,1000
86,257,381.0,66076,6.830090299947187,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 1.0, 3.0, 1.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 0.0, 1.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.75,1000
87,505,381.0,129564,13.560970499995165,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 1.0, 3.0, 1.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 0.0, 1.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.75,1000
88,752,381.0,160796,16.87907779996749,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 1.0, 3.0, 1.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 0.0, 1.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.75,1000
89,1000,381.0,160796,16.87907779996749,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 3.0, 1.0, 1.0, 1.0, 3.0, 1.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 0.0, 1.0, 3.0, 3.0, 2.0, 3.0, 1.0]",True,255,0.75,1000
90,0,26.0,377,0.008213399967644364,"[0, 3, 1, 0, 2, 3, 2, 3, 0, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2, 0, 0, 0, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 2, 1, 2, 0, 3, 3, 1, 0, 0, 2, 2, 3, 3, 1, 3, 2, 0, 0]",True,377,0.05,1000
91,10,289.0,4164,0.24428649997571483,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 0.0, 3.0, 1.0]",True,377,0.05,1000
92,257,289.0,97530,9.499250799999572,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 0.0, 3.0, 1.0]",True,377,0.05,1000
93,505,289.0,191274,18.77279069996439,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 0.0, 3.0, 1.0]",True,377,0.05,1000
94,752,289.0,192030,18.877895899990108,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 0.0, 3.0, 1.0]",True,377,0.05,1000
95,1000,289.0,192030,18.877895899990108,"[1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 3.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 0.0, 3.0, 1.0]",True,377,0.05,1000
96,0,26.0,377,0.008169999986421317,"[0, 3, 1, 0, 2, 3, 2, 3, 0, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2, 0, 0, 0, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 2, 1, 2, 0, 3, 3, 1, 0, 0, 2, 2, 3, 3, 1, 3, 2, 0, 0]",True,377,0.1,1000
97,10,353.0,4167,0.2172061000019312,"[1.0, 0.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 3.0, 3.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,377,0.1,1000
98,257,353.0,97533,9.459986399975605,"[1.0, 0.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 3.0, 3.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,377,0.1,1000
99,505,353.0,191277,18.895557999960147,"[1.0, 0.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 3.0, 3.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,377,0.1,1000
100,752,353.0,193167,19.120137999998406,"[1.0, 0.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 3.0, 3.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,377,0.1,1000
101,1000,353.0,193167,19.120137999998406,"[1.0, 0.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 1.0, 3.0, 3.0, 1.0, 3.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 1.0, 3.0, 0.0, 3.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 3.0, 3.0, 3.0, 2.0, 3.0]",True,377,0.1,1000
102,0,26.0,377,0.008766999992076308,"[0, 3, 1, 0, 2, 3, 2, 3, 0, 3, 2, 1, 3, 3, 1, 3, 3, 3, 2, 0, 0, 0, 1, 3, 3, 2, 0, 2, 3, 3, 3, 2, 2, 1, 2, 0, 3, 3, 1, 0, 0, 2, 2, 3, 3, 1, 3, 2, 0, 0]",True,377,0.2,1000
